image,x1,y1,x2,y2,Car Name,class_id
01275.jpg,12.108108108108109,60.041237113402055,217.94594594594597,172.04123711340205,['BMW 3 Series Sedan 2012'],29
01276.jpg,23.45,47.6,198.45,166.6,['Aston Martin V8 Vantage Coupe 2012'],9
01277.jpg,1.4,12.307692307692308,224.0,219.0769230769231,['AM General Hummer SUV 2000'],1
01278.jpg,18.666666666666668,64.38323353293413,219.52,190.46706586826346,['Chrysler Crossfire Convertible 2008'],80
01279.jpg,5.226666666666667,21.504,214.29333333333335,207.872,['Hyundai Santa Fe SUV 2012'],131
01280.jpg,25.9,73.26666666666667,176.39999999999998,185.73333333333335,['Ford F-450 Super Duty Crew Cab 2012'],106
01281.jpg,56.448,41.216,180.096,184.57600000000002,['Buick Regal GS 2012'],47
01282.jpg,3.8499999999999996,6.533333333333333,217.35,205.8,['Suzuki SX4 Sedan 2012'],184
01283.jpg,15.70479704797048,59.1269035532995,215.73431734317344,170.55837563451777,['Aston Martin V8 Vantage Convertible 2012'],8
01284.jpg,14.377077363896847,51.15095785440613,206.5421203438395,172.16245210727968,['Bentley Arnage Sedan 2009'],40
01285.jpg,29.16343490304709,44.8,199.18005540166203,184.68571428571428,['Volvo XC90 SUV 2007'],195
01286.jpg,11.050666666666668,0.23880597014925373,216.2346666666667,204.17910447761193,['Hyundai Veloster Hatchback 2012'],130
01287.jpg,23.893333333333334,105.84,170.98666666666668,199.92000000000002,['McLaren MP4-12C Coupe 2012'],160
01288.jpg,29.53125,35.0,190.09375,180.54166666666669,['Dodge Durango SUV 2012'],94
01289.jpg,3.4594594594594597,36.94845360824742,224.0,197.44329896907215,['Cadillac Escalade EXT Crew Cab 2007'],53
01290.jpg,7.0,64.4,221.89999999999998,201.6,['Mercedes-Benz S-Class Sedan 2012'],165
01291.jpg,42.35636363636364,97.80281690140846,186.93818181818182,203.1774647887324,['Hyundai Genesis Sedan 2012'],137
01292.jpg,10.95111111111111,10.730538922155688,216.03555555555556,222.65868263473052,['BMW 1 Series Coupe 2012'],28
01293.jpg,38.2561797752809,58.34730538922155,195.30786516853934,163.64071856287424,['Bugatti Veyron 16.4 Coupe 2009'],46
01294.jpg,11.2,102.66666666666667,224.0,201.6,['Ford Mustang Convertible 2007'],107
01295.jpg,39.55,62.06666666666667,202.29999999999998,175.0,['Dodge Durango SUV 2012'],94
01296.jpg,14.0,62.84444444444445,207.66666666666666,162.4,['Ford Focus Sedan 2007'],115
01297.jpg,14.420000000000002,38.266666666666666,186.20000000000002,173.2266666666667,['Audi RS 4 Convertible 2008'],12
01298.jpg,6.125,58.04166666666667,219.84375,196.29166666666669,['Audi S6 Sedan 2011'],20
01299.jpg,14.35,65.33333333333333,206.85,166.13333333333333,['Toyota Sequoia SUV 2012'],186
01300.jpg,5.1692307692307695,35.54948805460751,220.06153846153848,207.9453924914676,['Chevrolet Traverse SUV 2012'],58
01301.jpg,11.899999999999999,48.90140845070423,217.0,184.03755868544602,['Jaguar XK XKR 2012'],144
01302.jpg,21.7,36.86666666666667,217.0,212.33333333333334,['Scion xD Hatchback 2012'],178
01303.jpg,16.44859813084112,11.0,204.85981308411215,216.5,['Volkswagen Golf Hatchback 1991'],191
01304.jpg,5.949999999999999,34.53333333333333,218.39999999999998,198.33333333333334,['Hyundai Genesis Sedan 2012'],137
01305.jpg,49.28,76.39836289222373,175.12727272727273,196.49658935879944,['Jeep Patriot SUV 2012'],145
01306.jpg,30.862222222222222,30.240000000000002,191.14666666666665,199.73333333333335,['MINI Cooper Roadster Convertible 2012'],157
01307.jpg,38.71875,70.34710743801654,206.28125,197.8181818181818,['Chrysler PT Cruiser Convertible 2008'],81
01308.jpg,6.387499999999999,52.733333333333334,216.825,175.93333333333334,['Audi S4 Sedan 2012'],23
01309.jpg,10.453333333333333,119.46666666666667,209.81333333333333,215.04,['Chevrolet Silverado 1500 Extended Cab 2012'],74
01310.jpg,12.190476190476192,19.456570155902007,214.24761904761905,207.0378619153675,['Plymouth Neon Coupe 1999'],172
01311.jpg,1.5555555555555556,24.888888888888886,213.11111111111111,194.96296296296296,['Dodge Sprinter Cargo Van 2009'],88
01312.jpg,31.721132897603486,17.87793427230047,206.9193899782135,212.43192488262912,['Dodge Ram Pickup 3500 Crew Cab 2010'],86
01313.jpg,21.333333333333332,36.62559241706161,212.57142857142856,187.90521327014218,['Audi RS 4 Convertible 2008'],12
01314.jpg,10.149999999999999,60.45188284518829,208.95,170.5774058577406,['Geo Metro Convertible 1993'],123
01315.jpg,15.431111111111111,11.946666666666665,209.56444444444443,208.0711111111111,['Toyota 4Runner SUV 2012'],189
01316.jpg,10.442890442890443,29.923664122137403,211.99067599067598,201.7709923664122,['Chevrolet Corvette Ron Fellows Edition Z06 2007'],57
01317.jpg,31.849999999999998,60.2,186.54999999999998,186.20000000000002,['Volkswagen Beetle Hatchback 2012'],192
01318.jpg,58.449999999999996,45.22565320665083,203.0,163.34441805225654,['Chevrolet Malibu Hybrid Sedan 2010'],67
01319.jpg,30.451612903225804,79.01840490797547,195.09677419354838,171.09202453987731,['Suzuki Aerio Sedan 2007'],181
01320.jpg,33.22666666666667,27.67058823529412,172.10666666666668,189.74117647058824,['Suzuki SX4 Sedan 2012'],184
01321.jpg,16.099999999999998,35.127272727272725,211.04999999999998,209.23636363636362,['Rolls-Royce Phantom Sedan 2012'],177
01322.jpg,16.619354838709675,37.51456310679612,210.63225806451612,197.35922330097085,['Acura ZDX Hatchback 2012'],7
01323.jpg,10.71875,59.208333333333336,217.0,201.83333333333334,['Ford F-150 Regular Cab 2007'],114
01324.jpg,26.846441947565545,110.22222222222221,209.73782771535582,218.07407407407408,['Bentley Continental Supersports Conv. Convertible 2012'],39
01325.jpg,28.54054054054054,43.87628865979381,216.21621621621622,192.8247422680412,['Chevrolet Silverado 1500 Classic Extended Cab 2007'],70
01326.jpg,11.200000000000001,47.78666666666666,204.58666666666667,186.1688888888889,['Chevrolet Malibu Hybrid Sedan 2010'],67
01327.jpg,21.840000000000003,97.3183520599251,197.68,209.73782771535582,['Chevrolet Silverado 1500 Extended Cab 2012'],74
01328.jpg,19.90625,92.89411764705882,209.125,211.48235294117646,['Chevrolet Camaro Convertible 2012'],59
01329.jpg,8.64864864864865,60.041237113402055,220.54054054054055,188.2061855670103,['Mercedes-Benz S-Class Sedan 2012'],165
01330.jpg,6.720000000000001,10.95111111111111,216.53333333333333,199.11111111111111,['Cadillac Escalade EXT Crew Cab 2007'],53
01331.jpg,49.7,68.45033112582782,184.24,190.09271523178808,['Aston Martin V8 Vantage Convertible 2012'],8
01332.jpg,17.919999999999998,22.974358974358974,211.8144,183.7948717948718,['Honda Odyssey Minivan 2012'],126
01333.jpg,11.50561797752809,49.52185089974293,218.96629213483146,175.05398457583547,['Hyundai Veloster Hatchback 2012'],130
01334.jpg,4.3076923076923075,56.19787985865724,220.64957264957266,170.96819787985865,['Spyker C8 Convertible 2009'],179
01335.jpg,97.125,79.13615023474179,205.27499999999998,149.33333333333334,['Bugatti Veyron 16.4 Convertible 2009'],45
01336.jpg,4.242424242424242,11.878787878787879,221.45454545454547,212.12121212121212,['Toyota 4Runner SUV 2012'],189
01337.jpg,7.783783783783784,36.94845360824742,218.81081081081084,185.89690721649484,['Toyota Corolla Sedan 2012'],188
01338.jpg,7.342222222222222,15.90857142857143,216.16,221.44,['Mercedes-Benz C-Class Sedan 2012'],162
01339.jpg,39.9,49.93333333333334,196.35,189.93333333333334,['Dodge Durango SUV 2012'],94
01340.jpg,39.74193548387097,45.016949152542374,213.16129032258064,200.67796610169492,['BMW 3 Series Wagon 2012'],30
01341.jpg,20.65,56.39529411764706,201.25,209.7694117647059,['Chevrolet Malibu Sedan 2007'],73
01342.jpg,29.568,81.82035928143712,215.04,156.93413173652692,['Chevrolet Camaro Convertible 2012'],59
01343.jpg,14.933333333333334,59.733333333333334,193.63555555555556,192.05925925925925,['Volkswagen Beetle Hatchback 2012'],192
01344.jpg,9.1,10.733333333333334,215.25,214.20000000000002,['Honda Odyssey Minivan 2012'],126
01345.jpg,12.95,78.86666666666667,205.45,192.73333333333335,['Dodge Ram Pickup 3500 Crew Cab 2010'],86
01346.jpg,11.84,62.272,209.92000000000002,210.56,['Audi A5 Coupe 2012'],13
01347.jpg,11.448888888888888,0.6627218934911243,214.04444444444445,211.40828402366864,['Spyker C8 Convertible 2009'],179
01348.jpg,17.5,32.083333333333336,214.375,197.45833333333334,['BMW X3 SUV 2012'],37
01349.jpg,74.59375,86.8,168.0,173.95,['Jaguar XK XKR 2012'],144
01350.jpg,22.96875,103.30893118594436,170.625,183.9882869692533,['MINI Cooper Roadster Convertible 2012'],157
01351.jpg,17.5,55.708333333333336,207.375,181.70833333333334,['Ford GT Coupe 2006'],112
01352.jpg,1.4933333333333334,52.65338645418326,224.0,195.4422310756972,['Bentley Arnage Sedan 2009'],40
01353.jpg,9.40625,28.875000000000004,221.59375,179.375,['BMW 6 Series Convertible 2007'],31
01354.jpg,14.702702702702704,49.64948453608247,216.21621621621622,183.58762886597935,['Lincoln Town Car Sedan 2011'],156
01355.jpg,12.88,0.37271214642262895,223.72000000000003,208.71880199667223,['Suzuki SX4 Sedan 2012'],184
01356.jpg,15.649315068493152,61.090909090909086,209.57808219178082,192.4363636363636,['Nissan Leaf Hatchback 2012'],168
01357.jpg,14.560000000000002,51.27204502814259,210.00000000000003,180.2926829268293,['Bentley Continental Flying Spur Sedan 2007'],44
01358.jpg,3.7333333333333334,0.6274509803921569,210.18666666666667,192.0,['Chevrolet Camaro Convertible 2012'],59
01359.jpg,12.693333333333333,33.734939759036145,210.56,206.45783132530119,['Chrysler Crossfire Convertible 2008'],80
01360.jpg,7.9245283018867925,63.46666666666667,217.1320754716981,181.06666666666666,['Chevrolet Camaro Convertible 2012'],59
01361.jpg,55.25333333333334,89.35519125683061,178.45333333333335,193.39890710382514,['Aston Martin V8 Vantage Coupe 2012'],9
01362.jpg,28.0,77.0,190.04999999999998,189.0,['Ford Ranger SuperCab 2011'],111
01363.jpg,15.399999999999999,28.933333333333334,206.14999999999998,193.66666666666666,['Hyundai Azera Sedan 2012'],140
01364.jpg,0.35,38.81967213114754,223.64999999999998,175.21311475409837,['Chevrolet Traverse SUV 2012'],58
01365.jpg,39.9,67.2,166.6,162.86666666666667,['Buick Verano Sedan 2012'],49
01366.jpg,15.399999999999999,102.81967213114754,211.04999999999998,215.08196721311475,['Ford Focus Sedan 2007'],115
01367.jpg,16.432432432432435,62.35051546391752,212.75675675675677,196.28865979381442,['Chrysler Crossfire Convertible 2008'],80
01368.jpg,7.859649122807017,44.66862170087976,207.05263157894737,160.9384164222874,['Hyundai Veracruz SUV 2012'],133
01369.jpg,59.67567567567568,41.567010309278345,224.0,178.96907216494844,['Mercedes-Benz 300-Class Convertible 1993'],161
01370.jpg,7.466666666666667,22.32302405498282,217.65333333333334,207.83505154639175,['Audi S5 Convertible 2012'],21
01371.jpg,27.675675675675677,69.27835051546391,179.02702702702703,181.2783505154639,['Dodge Magnum Wagon 2008'],92
01372.jpg,21.81925925925926,70.16867469879519,194.88,192.2011524358303,['Audi A5 Coupe 2012'],13
01373.jpg,17.080000000000002,57.57598499061914,166.88000000000002,186.1763602251407,['Hyundai Veloster Hatchback 2012'],130
01374.jpg,1.344,26.311111111111114,222.208,212.62222222222223,['Mazda Tribute SUV 2011'],159
01375.jpg,6.048,42.68267066766692,219.632,182.15753938484622,['Nissan Juke Hatchback 2012'],170
01376.jpg,3.2,17.84070796460177,222.08,154.61946902654867,['GMC Acadia SUV 2012'],121
01377.jpg,26.584615384615386,49.266862170087975,200.8615384615385,179.9882697947214,['Dodge Charger SRT-8 2009'],97
01378.jpg,10.149999999999999,65.8,208.95,210.0,['Dodge Ram Pickup 3500 Quad Cab 2009'],87
01379.jpg,16.8,41.440000000000005,212.8,194.13333333333335,['Volkswagen Beetle Hatchback 2012'],192
01380.jpg,22.049999999999997,33.2093023255814,199.85,208.37209302325584,['HUMMER H3T Crew Cab 2010'],124
01381.jpg,13.440000000000001,25.128205128205128,204.4509090909091,197.43589743589743,['Bugatti Veyron 16.4 Coupe 2009'],46
01382.jpg,2.3578947368421055,21.98130841121495,224.0,204.11214953271025,['Cadillac Escalade EXT Crew Cab 2007'],53
01383.jpg,16.099999999999998,10.266666666666667,214.89999999999998,210.0,['Ford F-150 Regular Cab 2012'],113
01384.jpg,40.949999999999996,14.466666666666667,180.6,193.66666666666666,['Dodge Caravan Minivan 1997'],85
01385.jpg,52.5,50.86666666666667,211.75,189.93333333333334,['Ram C/V Cargo Van Minivan 2012'],174
01386.jpg,10.22,39.38666666666667,214.76000000000002,184.42666666666668,['Nissan Juke Hatchback 2012'],170
01387.jpg,2.0999999999999996,14.466666666666667,222.6,202.53333333333333,['Hyundai Santa Fe SUV 2012'],131
01388.jpg,17.92,40.81777777777778,206.82666666666668,197.12,['Ford Expedition EL SUV 2009'],109
01389.jpg,20.608,38.331550802139034,195.328,190.45989304812832,['Honda Accord Coupe 2012'],128
01390.jpg,13.837837837837839,27.711340206185564,214.4864864864865,217.07216494845358,['Toyota Corolla Sedan 2012'],188
01391.jpg,13.897810218978103,70.60869565217392,197.02189781021897,183.82608695652175,['Chevrolet Malibu Sedan 2007'],73
01392.jpg,17.472,53.162666666666674,204.73600000000002,199.50933333333336,['Acura TSX Sedan 2012'],5
01393.jpg,1.7263969171483622,67.77435897435898,224.0,184.36923076923077,['Honda Odyssey Minivan 2007'],127
01394.jpg,6.066666666666666,59.111111111111114,215.6,173.6,['Lincoln Town Car Sedan 2011'],156
01395.jpg,8.53125,26.599999999999998,211.96875,207.54999999999998,['BMW 3 Series Wagon 2012'],30
01396.jpg,49.0,81.66666666666667,172.2,191.8,['Land Rover Range Rover SUV 2012'],154
01397.jpg,14.35,18.2,210.7,212.8,['Chevrolet Malibu Hybrid Sedan 2010'],67
01398.jpg,37.8,23.333333333333332,187.25,179.66666666666666,['Ford Ranger SuperCab 2011'],111
01399.jpg,12.602540834845735,53.56521739130435,213.43012704174228,211.82608695652175,['Bentley Continental GT Coupe 2007'],43
01400.jpg,19.264,114.8555240793201,211.008,208.77053824362605,['Hyundai Accent Sedan 2012'],136
01401.jpg,29.351724137931036,30.766265060240965,210.40551724137933,194.3132530120482,['Bentley Continental GT Coupe 2012'],42
01402.jpg,35.45945945945946,69.27835051546391,195.45945945945948,190.51546391752575,['GMC Terrain SUV 2012'],118
01403.jpg,8.452830188679245,25.511111111111113,210.79245283018867,186.66666666666666,['Audi TTS Coupe 2012'],14
01404.jpg,61.040000000000006,107.14666666666668,205.10000000000002,175.46666666666667,['Mercedes-Benz SL-Class Coupe 2009'],163
01405.jpg,8.96,38.82666666666667,216.16000000000003,188.16,['Land Rover LR2 SUV 2012'],155
01406.jpg,23.072,45.00149925037481,202.72,185.04347826086956,['Jaguar XK XKR 2012'],144
01407.jpg,19.52820512820513,28.818713450292396,193.75042735042737,172.25730994152045,['FIAT 500 Abarth 2012'],99
01408.jpg,22.90909090909091,58.82828282828282,214.66666666666669,170.82828282828282,['Volkswagen Golf Hatchback 2012'],190
01409.jpg,13.097451274362818,21.504,167.24437781109447,216.832,['Bentley Continental GT Coupe 2007'],43
01410.jpg,63.160655737704914,43.81418092909535,164.51147540983607,167.58924205378972,['Ford Expedition EL SUV 2009'],109
01411.jpg,11.760000000000002,77.28,212.8,175.09333333333333,['Chevrolet Corvette Convertible 2012'],55
01412.jpg,12.245333333333335,31.871743486973948,165.46133333333336,205.59519038076152,['Hyundai Veracruz SUV 2012'],133
01413.jpg,17.92,51.778894472361806,216.53333333333333,211.6180904522613,['Aston Martin V8 Vantage Convertible 2012'],8
01414.jpg,4.199999999999999,39.2,222.6,223.53333333333333,['Dodge Dakota Club Cab 2007'],91
01415.jpg,6.720000000000001,24.88888888888889,217.28,162.27555555555554,['Audi TT RS Coupe 2012'],25
01416.jpg,16.128,38.6865671641791,217.42933333333335,201.55223880597015,['Acura ZDX Hatchback 2012'],7
01417.jpg,10.85,42.0,214.54999999999998,168.0,['Lincoln Town Car Sedan 2011'],156
01418.jpg,21.65625,46.083333333333336,180.46875,170.625,['Dodge Caliber Wagon 2007'],84
01419.jpg,20.533333333333335,24.216216216216218,205.33333333333334,205.83783783783784,['Chevrolet Silverado 1500 Classic Extended Cab 2007'],70
01420.jpg,32.199999999999996,68.53927315357562,203.7,184.60961313012896,['Mercedes-Benz E-Class Sedan 2012'],164
01421.jpg,1.4933333333333334,14.156133828996282,221.38666666666668,224.0,['Dodge Charger SRT-8 2009'],97
01422.jpg,43.30666666666667,49.28,186.66666666666669,201.60000000000002,['Honda Accord Coupe 2012'],128
01423.jpg,17.849999999999998,53.666666666666664,212.1,186.20000000000002,['BMW 1 Series Convertible 2012'],27
01424.jpg,0.4666666666666667,11.657992565055762,164.26666666666668,213.17472118959108,['Geo Metro Convertible 1993'],123
01425.jpg,5.46875,45.5,222.03125,208.44444444444446,['Aston Martin Virage Coupe 2012'],11
01426.jpg,16.45,30.04235294117647,214.2,186.05176470588236,['Ferrari 458 Italia Coupe 2012'],104
01427.jpg,16.868055555555557,30.85185185185185,206.25694444444446,188.2222222222222,['Jeep Compass SUV 2012'],149
01428.jpg,50.77333333333333,70.68444444444444,177.70666666666668,186.1688888888889,['Chevrolet Camaro Convertible 2012'],59
01429.jpg,6.272,58.94736842105263,219.52,209.5906432748538,['Honda Odyssey Minivan 2007'],127
01430.jpg,10.64,40.32,214.48000000000002,188.90666666666667,['Chevrolet Silverado 1500 Extended Cab 2012'],74
01431.jpg,4.760000000000001,66.40150093808631,218.12000000000003,194.16135084427768,['Volvo 240 Sedan 1993'],194
01432.jpg,14.498381877022656,68.5933014354067,215.3009708737864,188.63157894736844,['Chevrolet Silverado 1500 Classic Extended Cab 2007'],70
01433.jpg,7.466666666666667,69.63730569948186,221.01333333333335,206.59067357512953,['Buick Regal GS 2012'],47
01434.jpg,14.560000000000002,35.84,211.12000000000003,185.92000000000002,['Eagle Talon Hatchback 1998'],98
01435.jpg,34.65,35.653333333333336,205.1,194.69333333333333,['Toyota 4Runner SUV 2012'],189
01436.jpg,79.8,115.92000000000002,185.85,185.92000000000002,['McLaren MP4-12C Coupe 2012'],160
01437.jpg,0.32323232323232326,37.47692307692308,203.31313131313132,174.03076923076924,['Chrysler Crossfire Convertible 2008'],80
01438.jpg,4.48,49.28,215.04000000000002,214.29333333333335,['BMW X6 SUV 2012'],33
01439.jpg,21.056,43.008,198.912,189.35466666666667,['Dodge Challenger SRT8 2011'],93
01440.jpg,26.193548387096772,40.946236559139784,183.3548387096774,190.27956989247312,['Dodge Sprinter Cargo Van 2009'],88
01441.jpg,35.32415519399249,44.053333333333335,215.30913642052565,200.85333333333335,['Jeep Grand Cherokee SUV 2012'],148
01442.jpg,17.64,30.240000000000002,215.88000000000002,206.08,['Mercedes-Benz Sprinter Van 2012'],166
01443.jpg,53.76,87.44744744744746,212.8,209.8738738738739,['BMW M3 Coupe 2012'],34
01444.jpg,0.5283018867924528,34.84444444444445,212.37735849056602,154.3111111111111,['Cadillac SRX SUV 2012'],52
01445.jpg,32.64,67.2,210.88,185.472,['Isuzu Ascender SUV 2008'],143
01446.jpg,3.9200000000000004,43.86666666666667,223.58,211.86666666666667,['Jaguar XK XKR 2012'],144
01447.jpg,3.2581818181818183,6.120218579234972,224.0,215.43169398907105,['Cadillac Escalade EXT Crew Cab 2007'],53
01448.jpg,13.847272727272728,24.48087431693989,215.85454545454547,198.29508196721312,['Ford Edge SUV 2012'],110
01449.jpg,6.317948717948718,21.777777777777775,186.66666666666666,224.0,['Toyota 4Runner SUV 2012'],189
01450.jpg,19.0561797752809,80.61696658097686,204.9438202247191,194.63239074550128,['Audi R8 Coupe 2012'],15
01451.jpg,2.625,36.020833333333336,223.5625,132.85416666666669,['Maybach Landaulet Convertible 2012'],158
01452.jpg,5.949999999999999,43.4,223.64999999999998,168.0,['Dodge Dakota Club Cab 2007'],91
01453.jpg,10.64,44.127579737335836,211.12000000000003,192.06003752345217,['Volkswagen Beetle Hatchback 2012'],192
01454.jpg,6.720000000000001,16.924444444444443,209.81333333333333,171.23555555555555,['GMC Canyon Extended Cab 2012'],122
01455.jpg,7.191011235955056,80.61696658097686,215.37078651685394,202.11825192802058,['Jaguar XK XKR 2012'],144
01456.jpg,15.68,37.632000000000005,207.872,197.71733333333336,['GMC Yukon Hybrid SUV 2012'],120
01457.jpg,58.96629213483146,54.70437017994859,181.93258426966293,197.51156812339332,['Audi R8 Coupe 2012'],15
01458.jpg,3.9375,81.375,219.40625,219.33333333333334,['Ford F-150 Regular Cab 2012'],113
01459.jpg,16.576,36.437333333333335,218.17600000000002,204.288,['Chevrolet Tahoe Hybrid SUV 2012'],62
01460.jpg,9.333333333333334,22.651685393258425,220.26666666666668,168.62921348314606,['Ram C/V Cargo Van Minivan 2012'],174
01461.jpg,0.546875,28.145833333333336,218.09375,186.08333333333334,['Dodge Charger Sedan 2012'],96
01462.jpg,5.6875,4.083333333333334,222.03125,218.75,['Jeep Wrangler SUV 2012'],146
01463.jpg,13.837837837837839,57.73195876288659,204.972972972973,188.2061855670103,['Mercedes-Benz S-Class Sedan 2012'],165
01464.jpg,18.666666666666668,35.84,218.02666666666667,203.84000000000003,['Volvo C30 Hatchback 2012'],193
01465.jpg,3.7395659432387314,2.8117154811715483,222.13021702838063,219.31380753138075,['Ford Focus Sedan 2007'],115
01466.jpg,27.328,43.15014164305949,218.624,186.56090651558074,['Infiniti QX56 SUV 2011'],142
01467.jpg,15.120000000000001,41.06666666666667,210.56000000000003,212.05333333333334,['Scion xD Hatchback 2012'],178
01468.jpg,28.044943820224717,94.43701799485862,147.7752808988764,163.53727506426736,['Acura ZDX Hatchback 2012'],7
01469.jpg,3.7333333333333334,4.413793103448276,222.5066666666667,172.13793103448276,['BMW M6 Convertible 2010'],36
01470.jpg,19.70032573289902,80.23272727272727,205.57654723127035,150.2836363636364,['Mitsubishi Lancer Sedan 2012'],167
01471.jpg,15.749999999999998,27.533333333333335,204.75,209.53333333333333,['Chevrolet Avalanche Crew Cab 2012'],65
01472.jpg,2.564885496183206,48.71544715447154,219.44020356234097,197.59349593495935,['Toyota 4Runner SUV 2012'],189
01473.jpg,12.693333333333333,10.666666666666666,212.05333333333334,222.8148148148148,['BMW X6 SUV 2012'],33
01474.jpg,35.013182674199626,45.0251256281407,214.29755178907723,180.66331658291458,['Land Rover Range Rover SUV 2012'],154
01475.jpg,3.7333333333333334,30.404432132963986,222.13333333333335,192.97506925207756,['Hyundai Elantra Touring Hatchback 2012'],139
01476.jpg,24.391111111111112,22.626262626262626,207.57333333333332,209.67003367003366,['Rolls-Royce Phantom Sedan 2012'],177
01477.jpg,0.8648648648648649,28.865979381443296,223.13513513513516,207.83505154639172,['Chevrolet Silverado 1500 Classic Extended Cab 2007'],70
01478.jpg,29.44,54.656,213.12,204.73600000000002,['Ford E-Series Wagon Van 2012'],116
01479.jpg,83.62666666666667,75.52,193.76000000000002,192.0,['Suzuki SX4 Sedan 2012'],184
01480.jpg,35.28,30.25891181988743,186.48000000000002,197.94371482176362,['Infiniti G Coupe IPL 2012'],141
01481.jpg,9.1,36.4,211.75,210.93333333333334,['Dodge Ram Pickup 3500 Quad Cab 2009'],87
01482.jpg,2.443636363636364,26.92896174863388,219.11272727272728,201.96721311475412,['Ford Expedition EL SUV 2009'],109
01483.jpg,49.81666666666667,74.10666666666667,194.71666666666667,183.30666666666667,['Aston Martin V8 Vantage Convertible 2012'],8
01484.jpg,38.857142857142854,86.85714285714285,136.0,164.06349206349205,['Bugatti Veyron 16.4 Coupe 2009'],46
01485.jpg,21.840000000000003,32.85333333333333,209.16000000000003,173.97333333333333,['Bentley Continental GT Coupe 2007'],43
01486.jpg,67.94666666666667,143.67676767676767,212.05333333333334,210.4242424242424,['Audi R8 Coupe 2012'],15
01487.jpg,13.3,50.701298701298704,218.54000000000002,216.31168831168833,['Chrysler 300 SRT-8 2010'],79
01488.jpg,11.760000000000002,70.56,206.92000000000002,176.21333333333334,['Suzuki Kizashi Sedan 2012'],182
01489.jpg,28.868217054263564,48.90956072351421,209.89147286821705,187.24547803617568,['BMW M3 Coupe 2012'],34
01490.jpg,7.0,14.661818181818182,216.64999999999998,211.78181818181818,['Tesla Model S Sedan 2012'],185
01491.jpg,14.560000000000002,52.853932584269664,202.72000000000003,195.4756554307116,['Lamborghini Reventon Coupe 2008'],150
01492.jpg,22.54451612903226,43.381750465549345,207.81419354838712,211.48603351955308,['Jeep Grand Cherokee SUV 2012'],148
01493.jpg,46.29333333333334,80.64,191.89333333333335,184.17777777777778,['BMW 3 Series Sedan 2012'],29
01494.jpg,19.54909090909091,64.87431693989072,201.19272727272727,162.79781420765028,['Audi V8 Sedan 1994'],16
01495.jpg,12.25,34.06666666666667,223.64999999999998,171.26666666666668,['Lincoln Town Car Sedan 2011'],156
01496.jpg,18.133333333333333,48.53333333333333,188.44444444444446,168.53333333333333,['Audi R8 Coupe 2012'],15
01497.jpg,11.2,34.60542797494781,214.54999999999998,198.2797494780793,['Dodge Journey SUV 2012'],89
01498.jpg,18.549999999999997,33.13333333333333,197.04999999999998,189.93333333333334,['Scion xD Hatchback 2012'],178
01499.jpg,6.6499999999999995,53.666666666666664,219.45,154.0,['Lamborghini Diablo Coupe 2001'],153
01500.jpg,26.320000000000004,47.04,212.8,191.14666666666668,['BMW 1 Series Coupe 2012'],28
01501.jpg,12.6,74.23103850641773,200.375,192.89614935822635,['Rolls-Royce Ghost Sedan 2012'],176
01502.jpg,8.399999999999999,8.399999999999999,221.2,215.6,['Audi 100 Sedan 1994'],17
01503.jpg,25.881705639614857,51.441860465116285,205.82118294360387,203.8139534883721,['Infiniti G Coupe IPL 2012'],141
01504.jpg,12.544,43.84097859327217,202.496,191.80428134556573,['Hyundai Veloster Hatchback 2012'],130
01505.jpg,34.74285714285714,6.339622641509434,209.37142857142857,200.75471698113208,['Maybach Landaulet Convertible 2012'],158
01506.jpg,8.983333333333334,50.21333333333334,223.53333333333333,222.88000000000002,['Aston Martin Virage Convertible 2012'],10
01507.jpg,10.360000000000001,30.320441988950275,216.44000000000003,201.1049723756906,['Suzuki SX4 Sedan 2012'],184
01508.jpg,32.70796460176991,38.95652173913044,199.2212389380531,206.4695652173913,['Hyundai Accent Sedan 2012'],136
01509.jpg,23.784469096671952,72.42666666666668,176.07606973058637,203.09333333333333,['Cadillac CTS-V Sedan 2012'],51
01510.jpg,63.68627450980393,76.04428044280444,212.47058823529414,173.57933579335793,['Spyker C8 Coupe 2009'],180
01511.jpg,11.2,43.4,215.25,182.0,['Cadillac SRX SUV 2012'],52
01512.jpg,40.775,85.87104337631888,199.67499999999998,187.2356389214537,['BMW ActiveHybrid 5 Sedan 2012'],26
01513.jpg,25.9,53.666666666666664,210.35,186.20000000000002,['Volvo XC90 SUV 2007'],195
01514.jpg,8.064,39.68768768768769,198.912,196.42042042042044,['Honda Odyssey Minivan 2007'],127
01515.jpg,11.15625,45.79166666666667,217.4375,176.75,['Audi S5 Coupe 2012'],22
01516.jpg,20.756756756756758,54.268041237113394,206.7027027027027,184.74226804123708,['Ferrari 458 Italia Coupe 2012'],104
01517.jpg,24.453333333333333,73.08000000000001,199.92000000000002,205.24,['Nissan NV Passenger Van 2012'],169
01518.jpg,9.349565217391305,50.932714617169374,223.22086956521738,182.94199535962878,['Volvo 240 Sedan 1993'],194
01519.jpg,9.84375,70.29166666666667,216.5625,162.16666666666669,['Cadillac CTS-V Sedan 2012'],51
01520.jpg,14.319634703196346,54.588235294117645,217.8630136986301,197.64705882352942,['BMW 3 Series Sedan 2012'],29
01521.jpg,43.05,87.26666666666667,172.89999999999998,151.2,['Lamborghini Aventador Coupe 2012'],151
